,alpha,N,mean: m=0,variance: m=0,mean: m=0.1,variance: m=0.1,mean: m=0.2,variance: m=0.2,mean: m=0.5,variance: m=0.5,mean: m=0.8,variance: m=0.8,mean: m=0.9,variance: m=0.9
0,1.0,10.0,30.82942781600952,10.754108751074611,22.839366679000854,3.5617346722995813,19.088960339927674,1.9613937887342296,13.195470779037475,0.5880060296976948,9.360346266651154,0.3833219080883212,8.208507280635834,0.2966286895879979
1,1.0,100.0,305.62140970458984,39.84453044052837,212.63105981445312,8.163751229638956,173.12075443115233,3.5073484113707085,115.27251257629395,0.9696449188158127,75.2958040222168,0.5308108412941,65.870793069458,0.3468046848487367
2,1.0,1000.0,3019.8530771484375,137.89233672943018,2104.1458569335937,34.984173843449355,1704.953737548828,10.602906522298992,1128.258760986328,3.6635369923278693,730.6858356933594,1.6427746903753877,638.9489903564453,1.1283935406783074
3,1.0,10000.0,30059.84685546875,561.1837729717255,20974.9761328125,158.79357350006103,16965.61748046875,59.2163328075409,11205.3462890625,16.024265537261964,7256.103989257813,8.987737343096732,6342.557543945312,6.267801582217216
