,p,N,mean: m=0,variance: m=0,mean: m=0.1,variance: m=0.1,mean: m=0.2,variance: m=0.2,mean: m=0.5,variance: m=0.5,mean: m=0.8,variance: m=0.8,mean: m=0.9,variance: m=0.9
0,0.6321205588285577,10.0,25.6721,11.412581590000002,18.2836,3.66627104,14.5878,3.36369116,10.323025,0.092042349375,7.18814375,0.9250788824609375,5.81536875,0.24464528589843748
1,0.6321205588285577,100.0,258.9608,37.54486336000001,178.9982,7.945696759999999,136.5354,17.82829684,99.659,0.35856899999999997,50.6182,0.010785009999999998,50.500025,1.5618750000000006e-06
2,0.6321205588285577,1000.0,2561.104,147.445184,1795.254,35.939484,1375.4645,39.29561474999999,989.073,0.7959834999999998,502.473875,0.06980967187499999,500.5019375,0.00012710546874999997
3,0.6321205588285577,10000.0,25467.23,551.0371,17946.335,104.79527499999996,13834.975,102.93312500000002,9895.93875,3.109842187500001,5021.1175,0.24306875000000006,5000.610625,0.004793359375
